wallet,chain,asset,raw_value_in,raw_value_out,value_unit,value_in_usd_est,distinct_senders,distinct_recipients,out_cnt,active_days,hours_of_day_active,night_share,round100_share,pass_through,is_accumulator,informal_score,anomaly_score,is_anomaly,is_sanctioned,hops_to_sanctioned,risk_score,attributability,risk_attribution_score,risk_tags,risk_categories,risk_source_count,is_known_risk,confirmed,label_name,label_tags,campaign_terror_score,is_top_campaign_lead,anchor_exchange,anchor_exchange_addr,anchor_usdt,anchor_links,has_exchange_anchor,actionability,components_bridged,total_bridged_size,is_bridge_wallet,country_codes,country_source,hits_interesting_country,funnel_ratio_recipients,funnel_ratio_out_cnt,is_single_recipient
0x0d443683833d220942df0afa51926477dfff0fc9,tron,USDT,1986783.9351310004,1985754.71,USDT,1986783.9351310004,105,5,14,8,24,0.21826809015421114,0.2206405693950178,0.9994819642373781,False,0.6650485862225876,-0.06498924224290392,True,False,,62.5,,0,[],[],0,False,False,,,27.7,False,,,0.0,,False,62.5,2,154128.0,True,[],,False,21.0,7.5,False
0x83ea7ca9ca7277a10244ad197a985d3c397c4d5e,tron,USDT,1148706.0000000005,1148706.0,USDT,1148706.0000000005,889,1,1,1,2,0.0,0.06974128233970754,0.9999999999999996,False,0.8030886302596238,-0.04463250738275404,True,False,,62.3,,0,[],[],0,False,False,,,64.3,False,,,0.0,,False,62.3,2,1005.0,True,[],,False,889.0,889.0,True
0x17f50305de363118d028999b02cd477ae056f474,tron,USDT,176912.807586,176812.852406,USDT,176912.807586,1242,4,8,5,13,0.3909952606635071,0.0039494470774091624,0.9994350031444081,False,0.664613947808828,-0.06310383704497613,True,False,,62.2,,0,[],[],0,False,False,,,67.4,False,,,0.0,,False,62.2,0,,False,[],,False,310.5,155.25,False
0xee5aab446e2a2340ecca7c6e1cbafe5cf128ad90,tron,USDT,1068847.9899999998,0.0,USDT,1068847.9899999998,331,0,0,8,24,0.18201284796573874,0.25267665952890794,0.0,True,0.4079230080572963,-0.0876799183938205,True,False,,60.1,,0,[],[],0,False,False,,,62.7,False,,,0.0,,False,60.1,0,,False,[],,False,331.0,331.0,True
0x94b9f9f3cb2cf5be942dbd4c77e5e8ca7e85a639,tron,USDT,324014.35265099996,0.0,USDT,324014.35265099996,347,0,0,3,24,0.14136904761904762,0.16220238095238096,0.0,True,0.3806401074306177,-0.08835506834670448,True,False,,59.6,,0,[],[],0,False,False,,,90.2,True,,,0.0,,False,59.6,0,,False,[],,False,347.0,347.0,True
0x6c2c1922e27b85dab12128195fe71a0cb66cb5fd,tron,USDT,909176.6044450001,911020.85326,USDT,909176.6044450001,1131,3,11,7,12,0.5199692780337941,0.4877112135176651,1.0020284824818229,False,0.8239900062789264,-0.026081269613345892,True,False,,59.5,,0,[],[],0,False,False,,,40.9,False,,,0.0,,False,59.5,0,,False,[],,False,377.0,102.82,False
0x38e9702fbf3ad7aeab6cff95b1c8b0003366a705,tron,USDT,299500.0,297100.0,USDT,299500.0,59,16,25,8,22,0.23684210526315788,1.0,0.9919866444073456,False,0.5720992089172793,-0.061226823236502415,True,False,,59.5,,0,[],[],0,False,False,,,10.2,False,,,0.0,,False,59.5,0,,False,[],,False,3.69,2.36,False
0xec96c5e7f57c1a8f29d041d0f763c61105fe4ee4,tron,USDT,148661.46486700003,148662.242,USDT,148661.46486700003,57,14,25,5,14,0.0,0.19402985074626866,1.0000052275349276,False,0.6186202615655302,-0.052781182422506956,True,False,,59.2,,0,[],[],0,False,False,,,8.7,False,,,0.0,,False,59.2,0,,False,[],,False,4.07,2.28,False
0xde47622a82c9e7504b266ee42ad0665d2d0692a7,tron,USDT,11434.010906000001,11434.010906,USDT,11434.010906000001,77,23,23,1,2,0.0,0.012987012987012988,0.9999999999999999,False,0.6283124440465533,-0.050695634964592284,True,False,,59.0,,0,[],[],0,False,False,,,49.8,False,,,0.0,,False,59.0,0,,False,[],,False,3.35,3.35,False
0xa507defa49a17a251cb078e054edd2491566b18d,tron,USDT,77633.77481599998,0.0,USDT,77633.77481599998,317,0,0,1,2,0.0,0.01892744479495268,0.0,True,0.46745747538048343,-0.07175150821310206,True,False,,58.8,,0,[],[],0,False,False,,,76.9,False,,,0.0,,False,58.8,0,,False,[],,False,317.0,317.0,True
